raceId,rank,factor1,factor2,factor3,factor4,factor5,factor6,factor7,factor8,factor9,factor10
31651,2,0.04,85,90,129,8,0,1,0.0702341,42,0
31651,11,0,86,90,118,7,0,1,0.09,45,0
31651,7,0.1,88,86,116,12,0,0,0.0779661,23,0
31651,12,0.0555556,93,92,122,3,0,1,0.059312,50,0
31651,9,0.0454545,94,97,131,11,0,1,0.0485327,43,0
31651,4,0,92,98,123,5,0,0,0.0357698,23,0
31651,3,0.0833333,93,84,118,10,0,1,0.0711974,44,0
31649,10,0,94,97,120,10,1,0,0.0520095,44,0
31649,3,0.111111,90,88,122,7,1,0,0.0485327,43,0
31649,5,0,92,90,132,6,1,0,0.0486111,21,0
31649,1,0.0666667,93,99,121,8,1,0,0.147674,127,0
31649,8,0.0526316,93,91,121,2,1,0,0.059312,50,0
31649,7,0,92,95,111,12,1,0,0.0357698,23,0
31649,9,0.0714286,90,83,125,9,1,0,0.0779661,23,0
31649,2,0.0769231,93,99,125,3,1,0,0,0,0
31649,6,0,228,643,133,5,1,0,0.0702341,42,0
31649,12,0,90,96,115,11,1,0,0.0197628,10,0
31649,11,0.0526316,93,96,127,4,1,0,0.09,45,0
31649,4,0,89,93,124,1,1,0,0.100606,83,0
31665,12,0.125,92,96,131,8,1,0,0.0482063,43,0
31665,6,0.0384615,95,95,124,9,1,0,0.0695364,42,0
31665,7,0.130435,92,93,123,4,0,0,0.0588235,50,0
31665,1,0.1,91,90,122,11,0,0,0.0928571,78,0
31665,9,0.230769,94,87,131,7,1,0,0.0910891,46,0
31665,5,0.0769231,93,96,123,14,0,0,0.059322,7,0
31665,2,0.111111,88,80,132,13,0,0,0.130435,3,0
31665,13,0.111111,91,93,120,2,0,0,0.0223881,9,0
31665,3,0.166667,96,98,116,6,1,0,0.0489642,26,0
31665,8,0.166667,92,91,112,5,1,0,0.0704,44,0
31665,4,0,91,95,115,3,1,0,0.0517647,44,0
31665,11,0,88,85,107,1,1,0,0.076412,23,0
31665,10,0.2,89,96,116,10,1,0,0.0353846,23,0
31657,11,0.0434783,95,98,121,12,1,0,0.059322,7,0
31657,4,0.0625,92,88,123,2,1,0,0.0928571,78,0
31657,5,0,92,93,114,8,1,0,0.0223881,9,0
31657,12,0,86,83,129,14,1,0,0.0695364,42,0
31657,8,0,89,92,113,13,1,0,0.0482063,43,0
31657,7,0.1,95,96,122,9,1,0,0.076412,23,0
31657,14,0,94,93,120,5,0,0,0,0,0
31657,2,0,93,93,130,6,1,0,0.0998797,83,0
31657,6,0,90,96,118,11,1,0,0.0588235,50,0
31657,13,0,85,88,126,10,1,0,0.0481651,21,0
31657,1,0,94,91,111,1,1,0,0.0704,44,0
31657,9,0,90,96,126,4,1,0,0.0489642,26,0
31657,3,0,93,91,131,3,1,0,0.130435,3,0
31657,10,0,90,90,129,7,1,0,0.0353846,23,0
31669,9,0.0416667,94,93,120,6,0,1,0.0482375,26,0
31669,11,0.0714286,94,96,129,12,0,0,0.0712025,45,0
31669,12,0.0909091,86,88,114,4,0,0,0.0512224,44,0
31669,10,0.1,88,88,127,9,0,1,0.0703125,9,0
31669,6,0.117647,92,90,126,11,0,1,0.0914397,47,0
31669,3,0.166667,94,97,123,5,0,1,0.175614,193,0
31669,5,0.047619,87,85,113,7,0,1,0.0219512,9,0
31669,4,0.105263,95,94,122,8,0,1,0.0364742,24,0
31669,1,0.0909091,85,80,120,1,0,1,0,0,0
31669,8,0.3125,90,92,133,10,0,1,0.0930506,79,0
31669,2,0.1,92,90,120,2,0,0,0.149942,130,0
31669,7,0,96,100,132,3,0,0,0.11413,105,0
31667,1,0,93,88,120,8,0,1,0.0930506,79,0
31667,9,0,93,80,121,6,0,1,0,0,0
31667,7,0.047619,89,88,113,2,0,0,0.0712025,45,0
31667,10,0,90,95,131,7,0,1,0.0364742,24,0
31667,8,0.0833333,94,93,118,12,0,1,0.0512224,44,0
31667,5,0.105263,95,97,117,3,0,0,0.0914397,47,0
31667,11,0,90,90,122,4,0,0,0.175614,193,0
31667,4,0,93,92,117,9,0,0,0.0477778,43,0
31667,12,0,92,90,128,11,0,0,0.149942,130,0
31667,6,0,92,95,120,1,0,0,0.0703125,9,0
31667,3,0,94,91,123,10,0,0,0.0686274,42,0
31667,2,0,92,91,112,5,0,1,0.0582072,50,0
31666,7,0.047619,91,93,126,2,0,1,0.149942,130,0
31666,1,0,92,94,114,12,0,1,0.0482375,26,0
31666,4,0.0434783,90,95,130,9,0,1,0.175614,193,0
31666,10,0.0625,86,93,130,3,0,1,0,0,0
31666,3,0.04,90,88,124,1,0,1,0.11413,105,0
31666,2,0,90,80,110,5,0,1,0.0712025,45,0
31666,12,0.047619,94,95,111,6,0,1,0.0989273,83,0
31666,8,0.0869565,88,90,119,4,0,0,0.047191,21,0
31666,9,0.0555556,92,95,129,10,0,1,0.0703125,9,0
31666,6,0,92,96,133,11,0,1,0.0914397,47,0
31666,11,0.0625,95,93,117,7,0,1,0.0219512,9,0
31666,5,0,86,90,125,8,0,0,0.0364742,24,0
31678,3,0.1,95,95,118,6,0,0,0.0514706,28,0
31678,11,0.047619,89,88,122,3,1,0,0.0947368,81,0
31678,1,0.142857,92,89,132,7,1,0,0.113269,105,0
31678,9,0.1,219,600,123,2,1,0,0.0361446,24,0
31678,8,0.153846,94,96,111,10,1,0,0.0705329,45,0
31678,2,0.25,91,100,125,1,1,0,0.0735294,10,0
31678,12,0,94,98,125,5,1,0,0.0580046,50,0
31678,5,0,86,90,119,8,1,0,0.0509259,44,0
31678,6,0.0909091,92,91,133,12,1,0,0.149714,131,0
31678,4,0,92,91,122,11,1,0,0.0903846,47,0
31678,10,0,91,93,118,9,1,0,0.0475664,43,0
31678,7,0.111111,95,91,131,4,1,0,0.0682927,42,0
31677,7,0.0769231,88,78,131,1,0,1,0.149714,131,0
31677,5,0.0588235,92,93,111,13,0,1,0.0580046,50,0
31677,11,0.0434783,87,83,131,12,0,0,0.0526316,1,0
31677,12,0.0384615,88,82,124,3,0,0,0.0475664,43,0
31677,1,0.2,89,82,131,5,0,1,0.0191939,10,0
31677,3,0.04,89,80,117,2,0,1,0.0514706,28,0
31677,6,0.157895,95,94,122,9,0,0,0.0705329,45,0
31677,8,0.0526316,92,88,120,14,0,0,0.113269,105,0
31677,10,0.05,91,95,112,11,0,1,0.0509259,44,0
31677,4,0.0909091,90,86,120,7,0,1,0.0984579,83,0
31677,2,0.0555556,90,85,124,6,0,1,0.0903846,47,0
31677,9,0,94,94,114,8,0,0,0.0361446,24,0
31677,13,0,94,93,127,10,0,0,0.0947368,81,0
31677,14,0,92,87,132,4,0,0,0.0735294,10,0
31674,7,0.047619,94,92,113,10,1,0,0.0475664,43,0
31674,6,0,92,91,133,4,1,0,0.149714,131,0
31674,4,0.0909091,92,86,127,12,1,0,0.0580046,50,0
31674,2,0,93,94,111,1,1,0,0.0984579,83,0
31674,1,0,92,85,112,7,1,0,0.0191939,10,0
31674,8,0.037037,90,89,133,11,1,0,0.0682927,42,0
31674,12,0,92,95,126,6,1,0,0.0467706,21,0
31674,9,0,93,89,122,3,1,0,0.0735294,10,0
31674,5,0,88,90,125,9,1,0,0.0705329,45,0
31674,3,0,90,83,111,5,1,0,0.0361446,24,0
31674,11,0,93,93,130,8,1,0,0.113269,105,0
31674,10,0,90,79,121,2,1,0,0.0526316,1,0
31685,11,0.0434783,92,97,130,5,0,1,0.0694444,10,0
31685,7,0.0952381,91,92,114,8,0,0,0.0524412,29,0
31685,10,0.08,94,88,124,12,0,1,0.0506329,44,0
31685,6,0,92,96,110,1,0,1,0.0696594,45,0
31685,4,0,90,79,119,4,0,1,0.113248,106,0
31685,1,0,96,96,110,9,0,0,0.0597015,52,0
31685,9,0,93,95,113,10,0,0,0.0227704,12,0
31685,8,0.0526316,95,96,124,2,0,1,0.0470975,43,0
31685,3,0.0588235,93,99,131,11,0,1,0.0357675,24,0
31685,12,0,90,92,113,3,0,1,0.0555556,3,0
31685,2,0.0434783,92,95,127,7,0,0,0.0985916,84,0
31685,5,0,91,93,122,6,0,0,0.149321,132,0
31684,2,0.0769231,92,90,130,3,1,0,0.0890151,47,0
31684,1,0.0714286,92,89,124,7,1,0,0.0470975,43,0
31684,6,0,92,95,133,6,1,0,0.0483516,22,0
31684,3,0.125,95,98,128,10,1,0,0.149321,132,0
31684,7,0.05,93,95,121,11,1,0,0.0597015,52,0
31684,10,0.0714286,94,97,126,8,1,0,0.0985916,84,0
31684,9,0,88,87,115,9,1,0,0.0555556,3,0
31684,11,0.0454545,92,89,117,2,1,0,0.0696594,45,0
31684,5,0,92,93,119,12,1,0,0.113248,106,0
31684,12,0,88,92,131,5,1,0,0.0227704,12,0
31684,4,0,92,88,119,4,1,0,0.0524412,29,0
31684,8,0,82,84,128,1,0,0,0.0694444,10,0
31689,3,0.0454545,94,93,133,1,1,0,0.113248,106,0
31689,8,0.0689655,96,97,120,7,1,0,0.0694444,10,0
31689,5,0.037037,94,89,127,9,1,0,0.0674157,42,0
31689,7,0.047619,95,96,129,6,1,0,0.0890151,47,0
31689,10,0.111111,90,82,126,2,1,0,0.0470975,43,0
31689,2,0.0909091,90,87,123,11,1,0,0.0384615,1,0
31689,1,0,92,93,118,5,0,0,0.0524412,29,0
31689,6,0,84,85,115,8,0,0,0.0696594,45,0
31689,4,0,91,87,127,3,1,0,0.0985916,84,0
31689,11,0,90,85,122,4,1,0,0.0239234,10,0
31689,9,0,92,93,121,10,1,0,0.0939675,81,0
31688,7,0.08,90,96,121,9,0,1,0.0597015,52,0
31688,1,0.111111,93,95,133,12,0,1,0.149321,132,0
31688,4,0,91,88,127,3,0,1,0.0384615,1,0
31688,11,0.222222,91,93,123,6,0,1,0.0985916,84,0
31688,5,0.12,90,92,114,4,0,1,0.0524412,29,0
31688,2,0.0384615,88,95,130,2,0,1,0.0674157,42,0
31688,8,0.0952381,90,100,122,11,0,1,0.113248,106,0
31688,9,0.115385,90,83,131,8,0,1,0.0694444,10,0
31688,10,0,93,89,123,5,0,0,0.0483516,22,0
31688,6,0,94,94,125,1,0,0,0.0890151,47,0
31688,3,0.0769231,93,94,121,7,0,1,0.0939675,81,0
31688,12,0,89,87,115,10,0,1,0.0555556,3,0
31700,9,0.05,96,97,123,11,1,0,0.0671141,10,0
31700,1,0.0833333,92,81,114,8,1,0,0.0535714,30,0
31700,14,0.214286,94,95,114,5,1,0,0.0504587,44,0
31700,10,0.176471,98,99,119,13,1,0,0.0333333,1,0
31700,12,0.2,98,100,125,12,1,0,0.175248,194,0
31700,13,0.2,94,95,121,14,1,0,0.0989523,85,0
31700,7,0,95,94,120,1,1,0,0.0684713,43,0
31700,4,0.352941,97,92,130,7,1,0,0.149438,133,0
31700,5,0.111111,96,98,113,10,1,0,0.0356083,24,0
31700,8,0.470588,98,100,127,3,1,0,0.112407,106,0
31700,3,0.307692,88,85,125,2,1,0,0.0615034,54,0
31700,11,0.153846,96,95,133,6,1,0,0.0479303,22,0
31700,6,0.1875,95,97,120,9,1,0,0.05,3,0
31700,2,0.181818,95,98,124,4,0,0,0.0878505,47,0
31696,11,0.047619,89,93,113,9,1,0,0.0989523,85,0
31696,9,0.0416667,96,93,122,12,1,0,0.05,3,0
31696,3,0,87,87,118,8,0,0,0.0356083,24,0
31696,5,0,91,97,132,13,1,0,0.175248,194,0
31696,8,0.0952381,91,92,131,3,0,0,0.0479303,44,0
31696,6,0,95,97,126,4,1,0,0.0689127,45,0
31696,13,0,93,95,132,10,1,0,0.0671141,10,0
31696,12,0,87,84,120,11,1,0,0.0535714,30,0
31696,7,0,88,90,125,6,1,0,0.0504587,44,0
31696,2,0.047619,91,97,121,5,0,0,0.094579,82,0
31696,4,0,89,80,129,2,0,0,0.112407,106,0
31696,10,0,91,93,118,14,1,0,0.0878505,47,0
31696,14,0,87,88,119,7,1,0,0.0615034,54,0
31696,1,0,94,97,132,1,1,0,0.149438,133,0
31708,10,0,86,85,125,9,0,0,0.0285714,1,0
31708,3,0.111111,93,95,133,8,0,0,0.0636943,10,0
31708,8,0.0967742,91,90,130,12,0,0,0.0988506,86,0
31708,9,0.111111,92,92,125,4,0,1,0.0938215,82,0
31708,6,0.08,95,97,132,6,0,0,0.0434783,3,0
31708,7,0.15,94,88,119,11,0,0,0.0681818,45,0
31708,1,0.142857,90,89,124,5,0,0,0.0709779,45,0
31708,11,0,91,93,122,3,0,0,0.174575,195,0
31708,12,0.0952381,89,93,121,1,0,0,0.0494624,23,0
31708,5,0.0625,90,91,120,10,0,1,0.0607424,54,0
31708,2,0.0416667,95,98,131,2,0,1,0.151448,136,0
31708,4,0.142857,96,98,130,7,0,0,0.111228,106,0
31706,9,0.0714286,92,90,119,5,0,1,0.0607424,54,0
31706,7,0.153846,90,91,117,8,0,1,0.0512528,45,0
31706,1,0,88,93,122,9,0,1,0.151448,136,0
31706,2,0,92,91,130,4,0,1,0.174575,195,0
31706,5,0,90,92,122,3,0,0,0.0636943,10,0
31706,6,0.125,92,87,119,1,0,0,0.0681818,45,0
31706,4,0.142857,95,91,129,2,0,1,0.111228,106,0
31706,3,0.125,92,91,119,6,0,1,0.0938215,82,0
31706,8,0,93,94,119,7,0,0,0.0485961,45,0
31703,8,0.0454545,94,93,112,6,1,0,0.0223464,12,0
31703,4,0,96,95,119,11,1,0,0.0512528,45,0
31703,1,0.133333,92,100,130,1,1,0,0.0485961,45,0
31703,10,0.0555556,96,94,126,8,1,0,0.0938215,82,0
31703,3,0.0555556,88,89,132,3,1,0,0.0636943,10,0
31703,9,0,95,96,110,10,1,0,0.0607424,54,0
31703,5,0,89,95,115,4,1,0,0.0434783,3,0
31703,2,0,93,98,114,5,1,0,0.0681818,45,0
31703,6,0,85,96,111,2,1,0,0.0353461,24,0
31703,7,0,92,88,133,12,1,0,0.111228,106,0
31703,11,0,93,98,117,7,1,0,0.0544815,31,0
31703,12,0,90,96,124,9,1,0,0.0988506,86,0
31714,6,0.0588235,91,91,112,5,0,1,0.0509626,45,0
31714,5,0,91,90,127,13,0,1,0.0541012,31,0
31714,7,0.210526,90,87,122,12,0,1,0.0981735,86,0
31714,14,0.136364,92,90,121,10,0,0,0.0234742,10,0
31714,2,0.0588235,90,82,119,9,0,0,0.151549,137,0
31714,3,0.0833333,94,87,126,8,0,0,0.110647,106,0
31714,13,0.047619,87,83,118,7,0,1,0.0493562,23,0
31714,10,0.173913,91,92,131,4,0,1,0.0721003,46,0
31714,1,0,96,97,131,2,0,1,0.0494092,46,0
31714,9,0,90,85,126,14,0,0,0.025,1,0
31714,4,0,94,93,130,1,0,0,0.0862385,47,0
31714,11,0,88,90,126,11,0,0,0.0930761,82,0
31714,8,0,94,90,128,6,0,0,0.0405405,3,0
31714,12,0,93,100,122,3,0,1,0.176313,198,0
31711,1,0.0416667,95,100,117,4,0,1,0.0541012,31,0
31711,10,0,88,77,113,9,0,1,0.0221811,12,0
31711,12,0.0555556,88,80,112,14,0,1,0.0509626,45,0
31711,6,0.117647,95,95,129,2,0,0,0.0981735,86,0
31711,13,0.0588235,87,95,124,6,0,1,0.0494092,46,0
31711,11,0.0909091,93,98,115,10,0,0,0.0405405,3,0
31711,3,0,92,100,111,12,0,1,0.0675676,45,0
31711,8,0,92,93,119,13,0,1,0.0862385,47,0
31711,4,0,94,93,132,1,0,1,0.110647,106,0
31711,2,0.0555556,88,84,133,8,0,0,0.025,1,0
31711,9,0.0714286,88,83,111,11,0,0,0.0350877,24,0
31711,7,0.0555556,80,81,125,5,0,1,0.176313,198,0
31711,14,0.05,96,98,123,3,0,1,0.0721003,46,0
31711,5,0.111111,96,98,131,7,0,0,0.151549,137,0
31724,9,0.166667,91,95,130,2,1,0,0.0236794,13,0
31724,8,0.04,94,91,121,11,1,0,0.0484211,23,0
31724,10,0.0714286,94,100,129,9,1,0,0.2,2,0
31724,7,0.12,96,93,129,12,1,0,0.0361446,3,0
31724,14,0.05,93,95,113,13,1,0,0.0499469,47,0
31724,4,0.105263,90,96,122,3,1,0,0.0347826,24,0
31724,2,0,94,95,117,5,1,0,0.174757,198,0
31724,3,0,94,98,131,14,1,0,0.0970655,86,0
31724,12,0.0666667,90,93,129,7,1,0,0.0506187,45,0
31724,1,0,94,93,127,6,1,0,0.0743034,48,0
31724,6,0.0625,95,98,116,8,1,0,0.0669643,45,0
31724,5,0,94,97,129,4,1,0,0.11272,109,0
31724,11,0,89,89,131,1,1,0,0.150219,137,0
31724,13,0,84,96,121,10,0,0,0.0408163,2,0
31722,13,0.0714286,87,78,133,11,1,0,0.0743034,48,0
31722,9,0.107143,91,90,131,14,1,0,0.0408163,2,0
31722,14,0,88,89,118,7,1,0,0.0484211,23,0
31722,1,0.0909091,90,95,124,4,1,0,0.11272,109,0
31722,11,0.047619,95,97,122,12,1,0,0.2,2,0
31722,10,0,95,97,111,10,1,0,0.0669643,45,0
31722,2,0,94,97,114,8,1,0,0.0567986,33,0
31722,5,0.0666667,91,95,130,3,1,0,0.0506187,45,0
31722,12,0,91,99,111,2,1,0,0.0231481,10,0
31722,3,0,92,88,129,6,1,0,0.0499469,47,0
31722,8,0,93,95,120,13,1,0,0.174757,198,0
31722,6,0,88,83,131,5,1,0,0.0361446,3,0
31722,4,0,92,95,111,1,1,0,0.0347826,24,0
31722,7,0,94,95,122,9,1,0,0.0970655,86,0
31739,11,0.25,94,95,133,11,1,0,0.0781011,51,0
31739,3,0.166667,98,95,132,1,1,0,0.149675,138,0
31739,2,0.142857,95,90,123,8,1,0,0.0929451,83,0
31739,6,0.222222,95,95,118,4,1,0,0.0660793,45,0
31739,10,0.444444,96,90,117,7,1,0,0.0493827,24,0
31739,12,0.1875,93,96,114,6,1,0,0.0251346,14,0
31739,1,0.3,96,100,127,2,1,0,0.173228,198,0
31739,9,0.117647,93,95,130,5,0,0,0.0342857,24,0
31739,8,0.333333,93,97,118,3,1,0,0.0319149,3,0
31739,4,0.5,93,100,129,9,1,0,0.0670732,11,0
31739,7,0.111111,98,97,113,12,1,0,0.0494217,47,0
31739,5,0.666667,96,98,122,10,1,0,0.0576271,34,0
31736,12,0.107143,93,98,121,11,0,0,0.0494217,47,0
31736,9,0.0769231,92,88,118,3,0,1,0.0342857,24,0
31736,5,0.04,94,99,125,7,0,1,0.0929451,83,0
31736,2,0.04,93,90,118,8,0,1,0.0576271,34,0
31736,3,0.105263,94,95,131,6,0,1,0.0670732,11,0
31736,10,0.2,90,88,117,5,0,1,0.0958751,86,0
31736,1,0.157895,96,93,121,1,0,1,0.173228,198,0
31736,7,0.117647,95,93,125,2,0,0,0.0319149,3,0
31736,11,0.04,96,97,129,9,0,1,0.05,3,0
31736,4,0.0909091,94,95,120,4,0,0,0.149675,138,0
31736,8,0,94,89,121,12,0,0,0.0781011,51,0
31736,6,0,96,98,122,10,0,0,0.11373,111,0
31733,6,0.0454545,94,98,125,3,0,1,0.149675,138,0
31733,3,0,86,90,113,4,0,1,0.0494217,47,0
31733,5,0.0555556,91,90,133,1,0,1,0.0781011,51,0
31733,7,0.0909091,88,94,131,9,0,0,0.0251346,14,0
31733,11,0.115385,90,89,133,5,0,1,0.05,3,0
31733,4,0,92,100,118,12,0,1,0.0493827,24,0
31733,9,0.0454545,91,91,129,8,0,0,0.173228,198,0
31733,1,0.0454545,94,97,121,11,0,0,0.0929451,83,0
31733,8,0.05,94,95,121,10,0,0,0.0958751,86,0
31733,12,0,89,98,123,7,0,0,0.0342857,24,0
31733,2,0,90,85,132,6,0,1,0.11373,111,0
31733,10,0,94,89,133,2,0,0,0.0670732,11,0
31732,11,0.0416667,93,96,128,1,0,1,0.0670732,11,0
31732,8,0.117647,90,83,127,10,0,1,0.0929451,83,0
31732,1,0.0454545,92,94,133,4,0,0,0.149675,138,0
31732,9,0.0526316,90,86,132,7,0,1,0.0493827,24,0
31732,10,0,94,99,113,9,0,1,0.0251346,14,0
31732,5,0.0588235,97,100,116,11,0,1,0.0494217,47,0
31732,3,0.0555556,95,100,133,12,0,1,0.173228,198,0
31732,4,0.105263,95,93,131,6,0,0,0.0319149,3,0
31732,7,0,85,78,115,5,0,0,0.0576271,34,0
31732,2,0.047619,90,87,131,8,0,1,0.0781011,51,0
31732,6,0,92,93,126,3,0,0,0.05,3,0
31732,12,0.05,94,93,125,2,0,0,0.11373,111,0
31749,4,0.190476,89,90,118,5,0,0,0.0340426,24,0
31749,9,0.136364,96,95,124,11,1,0,0.0486815,24,0
31749,8,0.263158,98,98,127,4,1,0,0.0934372,84,0
31749,11,0.176471,86,62,123,10,1,0,0.022779,10,0
31749,10,0.0769231,93,90,115,6,1,0,0.0656934,45,0
31749,5,0.210526,92,88,128,1,1,0,0.0771558,51,0
31749,7,0.285714,91,89,124,8,1,0,0.024911,14,0
31749,6,0.166667,91,91,118,9,1,0,0.03,3,0
31749,3,0,93,99,124,3,1,0,0.173762,200,0
31749,1,0.142857,90,93,115,2,0,0,0.0841424,26,0
31749,2,0.571429,93,90,120,7,1,0,0.0953437,86,0
31745,1,0.0740741,90,87,122,5,0,1,0.114954,113,0
31745,5,0,92,94,116,13,0,1,0.0953437,86,0
31745,13,0.0384615,88,91,115,12,0,1,0.03,3,0
31745,4,0.0454545,95,90,133,1,0,1,0.1507,140,0
31745,7,0.037037,89,92,132,7,0,1,0.0771558,51,0
31745,11,0.1,94,93,122,14,0,1,0.0340426,24,0
31745,14,0.0416667,88,91,129,3,0,0,0.022779,10,0
31745,8,0.05,92,88,115,2,0,0,0.024911,14,0
31745,6,0.0625,86,97,118,4,0,1,0.0656934,45,0
31745,3,0.0526316,90,93,124,9,0,1,0.173762,200,0
31745,10,0,91,91,124,8,0,0,0.046875,3,0
31745,2,0,92,87,118,6,0,0,0.0490094,47,0
31745,12,0,89,88,125,11,0,0,0.0486815,24,0
31745,9,0.0833333,92,93,131,10,0,0,0.142857,2,0
31743,14,0.111111,86,85,123,13,0,1,0.046875,3,0
31743,11,0.0416667,91,98,131,8,0,1,0.03,3,0
31743,1,0.117647,92,88,127,2,0,1,0.0486815,24,0
31743,7,0.0526316,90,88,128,14,0,1,0.0934372,84,0
31743,12,0.0588235,94,95,125,6,0,0,0.173762,200,0
31743,13,0.0666667,91,89,128,9,0,1,0.114954,113,0
31743,9,0.117647,89,85,131,10,0,1,0.1507,140,0
31743,2,0,92,94,113,7,0,1,0.0656934,45,0
31743,6,0.0909091,90,91,131,1,0,0,0.0490094,47,0
31743,5,0.0454545,89,89,127,11,0,0,0.0771558,51,0
31743,10,0.153846,86,76,123,5,0,1,0.0841424,26,0
31743,8,0,86,85,111,4,0,1,0.0340426,24,0
31743,4,0,90,96,125,3,0,1,0.0613839,55,0
31743,3,0.0416667,94,100,129,12,0,0,0.0953437,86,0
31751,7,0,97,99,117,9,1,0,0.0501114,45,0
31751,1,0.0833333,84,85,133,1,1,0,0.1,2,0
31751,6,0,92,97,115,8,0,0,0.0245614,14,0
31751,4,0.117647,98,98,126,2,1,0,0.15048,141,0
31751,11,0.0625,85,91,116,7,1,0,0.0610433,55,0
31751,5,0,96,96,115,12,1,0,0.0363636,4,0
31751,9,0,91,94,106,3,0,0,0.0851735,27,0
31751,3,0,82,93,123,4,0,0,0.115927,115,0
31751,2,0.0625,90,90,126,6,1,0,0.0495868,48,0
31751,8,0,88,94,127,10,1,0,0.0410959,3,0
31751,12,0,97,100,114,11,1,0,0.0647482,45,0
31751,10,0,88,84,125,5,1,0,0.0515873,26,0
31769,3,0.2,93,84,126,10,1,0,0.060506,55,0
31769,13,0,92,89,131,1,0,0,0.0497788,45,0
31769,10,0.125,97,97,124,11,1,0,0.09358,86,0
31769,6,0,96,88,121,7,1,0,0.116232,116,0
31769,5,0.08,95,100,124,13,0,0,0.0502564,49,0
31769,9,0.105263,98,99,125,12,1,0,0.0348189,25,0
31769,7,0.1875,95,99,126,3,0,0,0.0379747,3,0
31769,11,0.166667,93,92,121,5,1,0,0.0260417,15,0
31769,12,0.333333,93,97,128,4,0,0,0.149682,141,0
31769,14,0.111111,93,95,131,2,0,0,0.153846,4,0
31769,2,0.222222,99,100,133,9,1,0,0.078635,53,0
31769,4,0.545455,96,93,123,14,0,0,0.0835913,27,0
31769,8,0.333333,93,98,113,8,1,0,0.0586265,35,0
31769,1,0,95,96,121,6,0,0,0.0508806,26,0
31764,12,0.04,94,90,120,6,1,0,0.09358,86,0
31764,2,0,87,83,123,11,0,0,0.0586265,35,0
31764,1,0.0869565,86,81,126,13,0,0,0.0348189,25,0
31764,11,0.125,93,92,132,7,1,0,0.0379747,3,0
31764,14,0.1875,92,95,126,10,0,0,0.0835913,27,0
31764,3,0.0666667,96,100,110,3,1,0,0.060506,55,0
31764,8,0,89,90,127,5,1,0,0.034188,4,0
31764,7,0,92,97,120,14,1,0,0.149682,141,0
31764,9,0.0666667,89,88,119,9,0,0,0.0497788,45,0
31764,5,0,92,93,120,8,1,0,0.116232,116,0
31764,10,0.166667,95,95,125,2,1,0,0.0508806,26,0
31764,4,0,90,81,121,1,1,0,0.153846,4,0
31764,6,0,91,94,113,4,1,0,0.0502564,49,0
31764,13,0,87,93,130,12,1,0,0.0260417,15,0
31761,7,0.111111,95,93,129,13,0,0,0.078635,53,0
31761,12,0.142857,87,86,127,14,1,0,0.0260417,15,0
31761,14,0.0588235,92,91,133,4,1,0,0.153846,4,0
31761,6,0,94,98,129,10,1,0,0.0508806,26,0
31761,11,0.0526316,96,97,115,5,1,0,0.0835913,27,0
31761,2,0,95,100,116,8,1,0,0.0502564,49,0
31761,5,0,92,94,126,11,1,0,0.060506,55,0
31761,8,0,97,94,124,12,1,0,0.0497788,45,0
31761,10,0,93,89,123,3,1,0,0.034188,4,0
31761,4,0.0952381,96,96,132,9,1,0,0.0586265,35,0
31761,1,0,96,99,131,2,1,0,0.09358,86,0
31761,13,0,82,85,114,1,1,0,0.0348189,25,0
31761,3,0,89,85,133,6,0,0,0.116232,116,0
31761,9,0,87,84,126,7,1,0,0.0379747,3,0
31759,14,0.0526316,86,86,111,11,0,0,0.0497788,45,0
31759,13,0.0454545,86,78,111,2,0,0,0.0244989,11,0
31759,1,0,91,96,119,13,0,0,0.0508806,26,0
31759,7,0.0869565,92,88,113,10,0,0,0.0502564,49,0
31759,9,0,94,91,115,4,1,0,0.034188,4,0
31759,8,0.0526316,82,92,122,8,0,0,0.060506,55,0
31759,3,0.05,90,90,133,7,1,0,0.0379747,3,0
31759,12,0,86,88,111,12,1,0,0.0348189,25,0
31759,10,0,86,89,126,1,0,0,0.0586265,35,0
31759,6,0.0869565,93,85,118,9,0,0,0.0835913,27,0
31759,2,0.047619,93,83,120,5,0,0,0.09358,86,0
31759,5,0,89,95,125,3,0,0,0.116232,116,0
31759,4,0,96,98,130,14,0,0,0.149682,141,0
31759,11,0,94,90,128,6,1,0,0.0260417,15,0
32004,5,0.12,96,95,128,4,1,0,NULL,NULL,1
32004,3,0.1,93,98,123,7,1,0,0.0372928,27,0
32004,1,0,95,97,124,3,1,0,0.0536398,28,0
32004,9,0.05,91,92,126,1,0,0,0.0859232,47,0
32004,4,0.047619,92,97,115,12,1,0,0.0699541,61,0
32004,11,0,96,98,118,2,1,0,0.175652,202,0
32004,10,0.0555556,96,94,115,5,0,0,0.059081,54,0
32004,7,0.047619,90,93,128,11,1,0,0.0910543,57,0
32004,6,0.0625,97,94,133,8,1,0,0.079063,54,0
32004,2,0.0833333,93,93,125,9,1,0,0.0935412,84,0
32004,12,0.0588235,86,88,124,13,1,0,0.0813253,27,0
32004,13,0.0588235,96,96,116,6,1,0,0.0632184,44,0
32004,8,0,94,98,122,10,1,0,0.0495595,45,0
32004,14,0,91,93,131,14,1,0,0.113886,114,0
32003,1,0.1875,94,100,126,3,1,0,0.113886,114,0
32003,3,0.157895,98,96,126,2,1,0,0.147558,139,0
32003,2,0.0869565,98,100,121,4,1,0,NULL,NULL,1
